WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.491970142038 39.759341081682,116.491983849912 39.7592464641624))","2255937",2256839,,"00720120504900009001","04120504901339",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.566,,29.751,29.751,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.5659083847165
"MULTILINESTRING ((116.491970142038 39.759341081682,116.492073575031 39.7593389551553))","2255936",2256838,,"00720120504900010001","04120504902281",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.899,,29.751,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.8990072478687
"MULTILINESTRING ((116.491983849912 39.7592464641624,116.492005834135 39.7592461218227))","2255935",2256837,,"00720120504900011001","04120504901338",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.891,,29.751,29.751,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.89120728620643
"MULTILINESTRING ((116.492005829446 39.7592438699527,116.492005834135 39.7592461218227))","2256202",2257104,,"00720120504900012001","04120504901337",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,29.751,29.751,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496613393185 39.7591582284937,116.496685365928 39.759157927236))","2145673",2146541,,"00720120504900546001","04120504902602",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.191,,28.35,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.1910000005737
"MULTILINESTRING ((116.496837892603 39.7591581262223,116.496935814149 39.7591582474133))","2146400",2147271,,"00720120504900576001","04120504901710",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.423,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.42320663354413
"MULTILINESTRING ((116.49567246941 39.7596324253709,116.495675576235 39.7591599120919))","2146133",2147004,,"00720120504901216001","04120504902302",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,52.457,,28.88,28.59,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,52.4571944734487
"MULTILINESTRING ((116.495892889855 39.7596314969767,116.495896986153 39.7595083286028))","2147306",2148177,,"00720120504900464001","04120504901703",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.677,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.6771418434893
"MULTILINESTRING ((116.496182555163 39.7595126308258,116.496182559986 39.7595148826942))","2154756",2155629,,"00720120504900503001","04120504901693",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496141400924 39.7595128027498,116.496141405746 39.7595150546183))","2155037",2155910,,"00720120504900499001","04120504902265",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,29.751,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496351694119 39.7595064293297,116.496354128926 39.7596280571612))","2145514",2146382,,"00720120504900515001","04120504901691",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.505,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.5052947031036
"MULTILINESTRING ((116.49626292923 39.7596295192851,116.496264782067 39.7595067926243))","2153857",2154730,,"00720120504900513001","04120504901692",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.625,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.625215594461
"MULTILINESTRING ((116.496118167422 39.7595156380929,116.496141405746 39.7595150546183))","2155310",2156183,,"00720120504900497001","04120504902266",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,29.751,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.9997292314948
"MULTILINESTRING ((116.496182559986 39.7595148826942,116.496245327936 39.7595155301855))","2154755",2155628,,"00720120504900504001","04120504901694",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,5.4,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.39994462955043
"MULTILINESTRING ((116.496107078569 39.7596305937754,116.496118167422 39.7595156380929))","2157947",2158821,,"00720120504900494001","04120504901696",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.794,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.7942047029514
"MULTILINESTRING ((116.496354128926 39.7596280571612,116.496359941671 39.759628032859))","2145512",2146380,,"00720120504900516001","04120504902468",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,0,29.18,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.5
"MULTILINESTRING ((116.495892889855 39.7596314969767,116.495954447071 39.7596312400684))","2147305",2148176,,"00720120504900465001","04120504901686",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.295,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.29500000085682
"MULTILINESTRING ((116.496107078569 39.7596305937754,116.496190782007 39.7596301270201))","2155312",2156185,,"00720120504900495001","04120504902467",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.2,,0,28.92,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.2000117362883
"MULTILINESTRING ((116.496190782007 39.7596301270201,116.496206162515 39.7596300447426))","2154748",2155621,,"00720120504900506001","04120504902403",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.323,,28.92,29.18,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.32300151157105
"MULTILINESTRING ((116.496243131503 39.7596298362181,116.49626292923 39.7596295192851))","2153860",2154733,,"00720120504900512001","04120504901689",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.703,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.70319846147332
"MULTILINESTRING ((116.496920242489 39.7596959195817,116.49694349307 39.7596956780324))","2146388",2147259,,"00720120504900586001","04120504901625",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00006399898211
"MULTILINESTRING ((116.496916530339 39.7598076648204,116.496920242489 39.7596959195817))","2146403",2147274,,"00720120504900584001","04120504901626",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.409,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.4086589113891
"MULTILINESTRING ((116.496916530339 39.7598076648204,116.497004608272 39.7598034945133))","2146389",2147260,,"00720120504900585001","04120504901607",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.589,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.58874251823083
"MULTILINESTRING ((116.496383735753 39.7598215237023,116.49687083489 39.7598098379341))","2148985",2149856,,"00720120504900522001","04120504902453",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,41.915,,0,28.55,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,41.9146852781683
"MULTILINESTRING ((116.49687083489 39.7598098379341,116.496916530339 39.7598076648204))","2146405",2147276,,"00720120504900581001","04120504902454",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.937,,28.55,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.93715138129596
"MULTILINESTRING ((116.496383735753 39.7598215237023,116.496383795846 39.7598170196749))","2148986",2149857,,"00720120504900521001","04120504902452",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.5,,0,28.56,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500035998704719
"MULTILINESTRING ((116.496383731167 39.7599332083571,116.496383735753 39.7598215237023))","2148987",2149858,,"00720120504900520001","04120504902451",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,12.399,,28.6,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.3990177838892
"MULTILINESTRING ((116.496685365928 39.759157927236,116.49678054399 39.7591580511542))","2158001",2158875,,"00720120504900554001","04120504901708",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.187,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.18720544500262
"MULTILINESTRING ((116.49626292923 39.7596295192851,116.496354128926 39.7596280571612))","2158219",2159093,,"00720120504900514001","04120504901690",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.846,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.84591772900559
"MULTILINESTRING ((116.496243131503 39.7596298362181,116.496245327936 39.7595155301855))","2158221",2159095,,"00720120504900511001","04120504901695",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.691,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.6907376059309
"MULTILINESTRING ((116.496206162515 39.7596300447426,116.496243131503 39.7596298362181))","2158233",2159107,,"00720120504900509001","04120504902604",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.18,,29.18,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.18000566007615
"MULTILINESTRING ((116.49678054399 39.7591580511542,116.496837892603 39.7591581262223))","2158261",2159135,,"00720120504900567001","04120504901709",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.933,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.93312416242705
"MULTILINESTRING ((116.496468190573 39.7591581604426,116.496613393185 39.7591582284937))","2181092",2181975,,"00720120504900528001","04120504902304",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,12.49,,28.39,28.37,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.490225177402
"MULTILINESTRING ((116.495812534093 39.7596318322425,116.495892889855 39.7596314969767))","2191783",2192669,,"00720120504900454001","04120504901685",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.912,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.91199999954552
"MULTILINESTRING ((116.495812534093 39.7596318322425,116.495816456155 39.7595086646011))","2191784",2192670,,"00720120504900453001","04120504901704",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.677,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.6767387928251
"MULTILINESTRING ((116.4959856192 39.7595134532754,116.495985624017 39.7595157051439))","2192318",2193204,,"00720120504900477001","04120504901700",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.49596238564 39.7595162795494,116.495985624017 39.7595157051439))","2192328",2193214,,"00720120504900474001","04120504901701",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.9997024776897
"MULTILINESTRING ((116.495954447071 39.7596312400684,116.496054670745 39.7596308216472))","2192329",2193215,,"00720120504900473001","04120504901687",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.621,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.62099999934435
"MULTILINESTRING ((116.495954447071 39.7596312400684,116.49596238564 39.7595162795494))","2192330",2193216,,"00720120504900472001","04120504901702",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.778,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.7784074512432
"MULTILINESTRING ((116.49567246941 39.7596324253709,116.495812534093 39.7596318322425))","2192373",2193259,,"00720120504900444001","04120504902466",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,12.048,,28.87,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.0480000419179
"MULTILINESTRING ((116.495670733473 39.7598975519078,116.49567246941 39.7596324253709))","2192376",2193262,,"00720120504900441001","04120504902465",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,29.434,,0,28.88,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,29.4336659798155
"MULTILINESTRING ((116.496026778316 39.7595155333288,116.496062795998 39.7595162566675))","2194180",2195066,,"00720120504900484001","04120504901698",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.1,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.09951818856793
"MULTILINESTRING ((116.496026773498 39.7595132814602,116.496026778316 39.7595155333288))","2194182",2195068,,"00720120504900483001","04120504901697",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496054670745 39.7596308216472,116.496107078569 39.7596305937754))","2194447",2195333,,"00720120504900489001","04120504901688",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.508,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.50800011129395
"MULTILINESTRING ((116.496054670745 39.7596308216472,116.496062795998 39.7595162566675))","2194448",2195334,,"00720120504900488001","04120504901699",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.735,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.7353690561827
"MULTILINESTRING ((116.495670733473 39.7598975519078,116.495671269318 39.7599198343567))","2192377",2193263,,"00720120504900440001","04120504902605",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,2.474,,28.8,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.47435648146672
"MULTILINESTRING ((116.495671269318 39.7599198343567,116.495671563626 39.7599324437019))","2192375",2193261,,"00720120504900442001","04120504902464",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,1.4,,0,28.8,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.4001889161985
"MULTILINESTRING ((116.493925696277 39.7593121750063,116.493930031303 39.7591516874472))","2146134",2147005,,"00720120504900922001","04120504902306",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,17.82,,29.28,29.34,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,17.819535040163
"MULTILINESTRING ((116.493816514079 39.7592496007683,116.493839754606 39.759249837932))","2250465",2251365,,"00720120504900269001","04120504901818",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99934239169836
"MULTILINESTRING ((116.493310323704 39.7592494397813,116.493310328434 39.7592516916509))","2250563",2251463,,"00720120504900197001","04120504901796",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493816509332 39.7592473488988,116.493816514079 39.7592496007683))","2250466",2251366,,"00720120504900268001","04120504901817",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493775354251 39.759247519079,116.493775358996 39.7592497709485))","2249905",2250805,,"00720120504900267001","04120504901814",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493661887033 39.7592479881103,116.493661891775 39.7592502399799))","2246962",2247862,,"00720120504900245001","04120504901811",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493620731878 39.75924815817,116.493620736618 39.7592504100395))","2246965",2247865,,"00720120504900242001","04120504901808",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.493752107851 39.7592500202084,116.493775358996 39.7592497709485))","2249909",2250809,,"00720120504900262001","04120504901815",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00007224868705
"MULTILINESTRING ((116.493661891775 39.7592502399799,116.493685132267 39.7592504411816))","2246961",2247861,,"00720120504900246001","04120504901812",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99927236747094
"MULTILINESTRING ((116.493597485677 39.7592507763285,116.493620736618 39.7592504100395))","2246975",2247875,,"00720120504900239001","04120504901809",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00022498733512
"MULTILINESTRING ((116.493839754606 39.759249837932,116.493841045814 39.7593715066599))","2240780",2241680,,"00720120504900272001","04120504901819",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.508,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.5082931947577
"MULTILINESTRING ((116.493685132267 39.7592504411816,116.493686303079 39.7593702728696))","2239623",2240523,,"00720120504900251001","04120504901813",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.304,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.3042345509877
"MULTILINESTRING ((116.493750455674 39.7593707913442,116.493752107851 39.7592500202084))","2249912",2250812,,"00720120504900260001","04120504901816",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.408,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.4080030202401
"MULTILINESTRING ((116.493285914258 39.7592517923733,116.493310328434 39.7592516916509))","2250565",2251465,,"00720120504900195001","04120504901797",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.1,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.09999999962747
"MULTILINESTRING ((116.493282866211 39.7593670566288,116.493285914258 39.7592517923733))","2279657",2280566,,"00720120504900192001","04120504901798",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.798,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.798129316349
"MULTILINESTRING ((116.493597485677 39.7592507763285,116.4935989797 39.7593695798219))","2246976",2247876,,"00720120504900238001","04120504901810",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.19,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.1904339953698
"MULTILINESTRING ((116.493277053301 39.7593670806083,116.493282866211 39.7593670566288))","2279787",2280696,,"00720120504900187001","04120504901788",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.5
"MULTILINESTRING ((116.493282866211 39.7593670566288,116.493375479803 39.7593678004336))","2279656",2280565,,"00720120504900193001","04120504901789",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.967,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.96698067025629
"MULTILINESTRING ((116.493841045814 39.7593715066599,116.493924067339 39.7593721720684))","2240509",2241409,,"00720120504900273001","04120504902483",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.142,,0,29.29,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.14187825417743
